"pid","assessed_value"
6476,127800.172914202
6477,249691.213236638
6478,210471.500770733
6479,90853.6992513968
6480,542262.720850207
6481,228432.717990793
6482,185168.623964205
6483,145695.825854021
6484,88649.7606853265
6485,209620.00687372
6486,203626.921819354
6487,177234.302916017
6488,101423.529797469
6489,298702.836964808
6490,454317.492210624
6491,132806.338969459
6492,200328.243333833
6493,601817.075203428
6494,220347.431423764
6495,610373.382485569
6496,350103.32214924
6497,79365.1968879529
6498,188278.13394782
6499,594467.907984176
6500,404927.91743414
6501,255648.763923303
6502,790515.140991637
6503,729919.611707054
6504,184713.147722298
6505,1023545.48714721
6506,8956.73507982805
6507,44686.6767667913
6508,107034.193002622
6509,489903.043880393
6510,781357.538557612
6511,229072.428091925
6512,539613.089000179
6513,140941.771301306
6514,54328.2730012871
6515,139682.555236433
6516,645855.741858946
6517,107821.099373888
6518,242504.285002728
6519,215998.892905645
6520,70222.4945131517
6521,343413.94630276
6522,195507.891264417
6523,171934.163970856
6524,425965.078768616
6525,569074.947259741
6526,211151.569365488
6527,122658.50564552
6528,30045.3303051647
6529,339278.681964225
6530,606123.871332458
6531,338341.087577659
6532,515828.580324637
6533,363240.268596742
6534,399257.428198471
6535,107207.108818197
6536,290052.16041383
6537,654216.69640244
6538,113262.355711225
6539,293452.239406323
6540,315568.550958162
6541,182437.644128843
6542,658818.920488211
6543,263146.33834566
6544,79481.5623475552
6545,525631.922946816
6546,116098.937601953
6547,239829.035082409
6548,201867.618336367
6549,282143.450195412
6550,340332.01182273
6551,712447.651177647
6552,487821.892282816
6553,135428.663564741
6554,73973.035538456
6555,44748.6925577926
6556,249382.893697625
6557,188452.803312232
6558,286118.634772736
6559,257675.463359036
6560,264660.108433586
6561,572477.52864955
6562,477333.450897737
6563,14094.5809088209
6564,271806.351606925
6565,89170.4242037501
6566,655782.937446064
6567,293564.051514918
6568,543589.087688866
6569,72023.5964044899
6570,161698.966414427
6571,205111.084003237
6572,280225.265596085
6573,612207.082430532
6574,26850.2148020049
6575,174154.819431158
6576,116548.870393738
6577,312026.877641419
6578,281905.636126821
6579,157829.435360469
6580,374377.618092687
6581,199099.818796586
6582,560565.445267684
6583,77661.784792699
6584,539287.890326155
6585,293321.683040577
6586,128967.586554819
6587,521232.017705751
6588,124753.054168148
6589,419189.767073573
6590,122511.839656892
6591,582928.125251024
6592,377253.549947875
6593,198979.613966064
6594,636134.129060454
6595,132698.628856863
6596,299950.306692524
6597,370155.246480691
6598,211492.251839999
6599,531607.179206446
6600,299856.730227335
6601,24507.5121013615
6602,282967.966810818
6603,366024.428668057
6604,127656.677450424
6605,483134.677981084
6606,277840.555311495
6607,468998.67403656
6608,52525.1824903331
6609,352054.079824504
6610,101093.579188745
6611,249159.173523676
6612,814480.312331221
6613,282046.720922386
6614,153750.128271994
6615,405095.103898836
6616,528915.652584669
6617,151515.073378227
6618,633244.03081101
6619,268406.436777856
6620,380826.873713013
6621,133394.844575067
6622,285364.126249195
6623,459522.113434696
6624,456460.797661353
6625,96021.5179824312
6626,82602.3134380901
6627,212002.150114246
6628,95077.5912882762
6629,508612.964913029
6630,317664.293209656
6631,830822.719966924
6632,346863.628165442
6633,174529.164325778
6634,150169.48982408
6635,637102.326846614
6636,293157.444267577
6637,527226.476369442
6638,218698.066303605
6639,60480.1184643778
6640,269536.810999502
6641,319420.107560581
6642,280857.187970001
6643,295094.873528516
6644,450631.336584249
6645,246825.920331785
6646,307962.939279317
6647,156115.29933865
6648,257110.84247154
6649,311185.769328639
6650,118269.866729518
6651,983537.868066014
6652,153443.362995114
6653,163092.186839019
6654,264592.575006436
6655,115141.588053072
6656,218490.351160493
6657,262369.70415409
6658,392664.917567478
6659,170125.866694824
6660,228988.605962817
6661,276229.702831427
6662,110126.19622397
6663,453492.242439453
6664,221228.471218297
6665,1444453.57388657
6666,217295.37378421
6667,394966.520791495
6668,49426.0354123646
6669,266374.507656498
6670,593515.125722779
6671,212188.955891265
6672,249587.642506353
6673,255975.885309196
6674,276972.569191385
6675,246350.621523032
6676,83150.9814719989
6677,515221.179803945
6678,60906.0601272156
6679,82196.4181622784
6680,231306.458500524
6681,302289.482347853
6682,143613.245199108
6683,587982.272042005
6684,439271.524155999
6685,688418.423444946
6686,204403.620890364
6687,107862.82053661
6688,734042.446767584
6689,213026.810444477
6690,118845.3343486
6691,99354.7682206939
6692,133867.354702329
6693,293100.83337965
6694,303804.153264742
6695,200851.44900901
6696,259034.087312713
6697,213846.910662776
6698,194071.196843714
6699,98507.5399190517
6700,129075.532594938
6701,890736.952317207
6702,526682.506271963
6703,98055.3216631946
6704,193863.590890389
6705,334209.922899964
6706,324952.884848394
6707,45024.0074036521
6708,377664.736768924
6709,398275.21032846
6710,383020.66189022
6711,86644.7393685981
6712,321405.132101967
6713,105673.167153665
6714,179100.961322776
6715,209255.899759816
6716,71213.9004497927
6717,535156.108129277
6718,248265.543783026
6719,421702.196071987
6720,98816.7809546059
6721,200059.602136098
6722,158633.275175231
6723,376710.933300929
6724,169390.635526185
6725,631640.255431837
6726,142682.295354813
6727,490538.282588306
6728,163311.583106191
6729,183221.85154142
6730,211476.673529482
6731,498354.058880097
6732,40922.9445094126
6733,154420.53713128
6734,575733.120228819
6735,220916.859134452
6736,503455.35919629
6737,215480.979331251
6738,327555.604203069
6739,162091.667497961
6740,94282.4441941487
6741,153809.712691966
6742,103494.058473838
6743,108034.192311318
6744,216377.935121391
6745,225373.383169858
6746,477645.25485553
6747,99777.1662908088
6748,250944.12806638
6749,309552.090520154
6750,159929.992370909
6751,534119.108393976
6752,95983.914629587
6753,173185.891439171
6754,254423.607039783
6755,223744.999201554
6756,282049.710545382
6757,193991.662537941
6758,249084.436038229
6759,51935.5901235334
6760,164145.123834483
6761,428344.36574708
6762,568957.088745281
6763,104418.814277249
6764,71808.1650266998
6765,283923.185341977
6766,113349.371658202
6767,476885.18581812
6768,311906.463404292
6769,655441.363000065
6770,139408.067704874
6771,708001.887798863
6772,373669.494124079
6773,293017.91886931
6774,226357.127707204
6775,30928.7008717013
6776,234741.83703838
6777,351448.501705457
6778,87175.8144374012
6779,123070.45497486
6780,1090016.04781741
6781,253071.085792304
6782,110750.961999586
6783,268645.474838928
6784,430255.477650333
6785,293932.84169868
6786,107251.471513134
6787,347203.097200225
6788,100896.522212706
6789,192400.216786242
6790,118625.53013297
6791,281679.354892028
6792,249055.547939901
6793,154858.775905674
6794,611969.362287135
6795,82270.1191860281
6796,253231.225727513
6797,400338.986309496
6798,262806.743033252
6799,248140.238004168
6800,257771.119881069
6801,391351.038172429
6802,149804.607980017
6803,678371.920595352
6804,975279.750936295
6805,291294.968345266
6806,173622.491839532
6807,377304.678677166
6808,518711.268606151
6809,162346.396218076
6810,696570.831767753
6811,83172.0458517719
6812,474412.871912444
6813,202568.609420995
6814,236656.956873843
6815,100966.407371489
6816,832081.237563632
6817,198959.882617942
6818,364573.403230108
6819,267821.033664522
6820,256330.916539747
6821,219252.358918034
6822,44311.5874613376
6823,262911.977742978
6824,574125.153417144
6825,288528.565116299
6826,392155.252665257
6827,160349.623527118
6828,498924.362463249
6829,165843.568667828
6830,113953.801286582
6831,100319.035425828
6832,201638.35486137
6833,355012.292331946
6834,166483.517504478
6835,279634.664205003
6836,324618.970481681
6837,79440.3064590283
6838,470103.730499389
6839,206366.35074136
6840,255500.183563539
6841,128584.027118308
6842,375667.505825723
6843,559427.542262296
6844,248829.59516382
6845,53612.7732647803
6846,652991.412226168
6847,74433.3859417998
6848,365853.412130465
6849,254413.058732436
6850,323818.871795853
6851,521788.377013442
6852,280773.505893411
6853,303152.683535735
6854,334393.49357226
6855,529879.237689072
6856,237413.188527879
6857,836682.613224365
6858,134258.16334724
6859,724582.420478014
6860,208047.321394076
6861,466316.639888792
6862,312086.135075827
6863,102675.655112515
6864,262259.820392354
6865,107524.905832
6866,184101.051472523
6867,306291.364577795
6868,190521.851508143
6869,392294.917359723
6870,558313.318938982
6871,198836.670246677
6872,288242.520373042
6873,385990.704243224
6874,142005.720141987
6875,109943.908910156
6876,73037.9197842841
6877,393343.97121933
6878,831802.528655361
6879,579475.761912191
6880,145085.683509682
6881,475727.300810427
6882,225606.462287132
6883,106388.056316599
6884,135483.87483061
6885,269993.354565366
6886,235533.170367774
6887,320757.199978568
6888,411044.846564436
6889,285422.755908118
6890,194898.778129563
6891,85556.1934509014
6892,230837.003918911
6893,256251.246623623
6894,28086.7982174913
6895,191337.241755157
6896,137672.466600911
6897,118723.001705242
6898,244402.721771381
6899,119664.47129819
6900,576637.682267369
6901,496511.409201939
6902,206246.336468183
6903,375140.938404099
6904,472846.342410255
6905,332831.632866321
6906,127004.875468571
6907,22053.7298668698
6908,281540.157064304
6909,222652.489598109
6910,126062.305512746
6911,82983.4509969991
6912,468412.068031374
6913,69135.6496742646
6914,158981.049929309
6915,257892.140697734
6916,404908.954165563
6917,161917.538296144
6918,43258.8773654359
6919,264180.484122964
6920,459086.903147779
6921,482668.869450493
6922,576343.710479848
6923,34642.4123571755
6924,395824.359878965
6925,4824.84098210444
6926,197238.481251402
6927,236762.466100101
6928,179355.868851489
6929,182353.617226088
6930,290846.708671149
6931,197847.076643246
6932,269990.058382115
6933,657762.8474024
6934,307897.665009744
6935,113465.387824172
6936,144985.600595157
6937,330680.721648209
6938,327654.422818128
6939,305965.512510136
6940,66282.3350313892
6941,149893.774654357
6942,289771.033559099
6943,212283.2000795
6944,112842.903614552
6945,222464.962786505
6946,218765.31030842
6947,16801.727691044
6948,323507.948865795
6949,480047.799869484
6950,85846.4063136786
6951,35746.2315883722
6952,73198.6512514292
6953,170867.041896288
6954,44510.2045207817
6955,213071.527514499
6956,378749.161114133
6957,170081.34837826
6958,89104.5312690683
6959,372465.591695375
6960,1156623.20752391
6961,520800.845597774
6962,169304.315692777
6963,544306.471675095
6964,95179.4619934894
6965,166537.825833775
6966,237836.793754856
6967,320767.018635915
6968,59589.6646324546
6969,147966.476475188
6970,109539.160943122
6971,173429.42781223
6972,121164.284040535
6973,354734.182765878
6974,220813.619970882
6975,116573.707606876
6976,360652.189709933
6977,440377.290825563
6978,381778.801565171
6979,-3688.5874506449
6980,394205.456813075
6981,65340.84230797
6982,345089.040160593
6983,232915.83534781
6984,220890.102079194
6985,465303.615800866
6986,483496.267020027
6987,394930.613056936
6988,114373.434296522
6989,85800.7764641664
6990,230281.27464104
6991,325842.819403663
6992,43426.3016795112
6993,82322.4172471413
6994,707446.073783311
6995,319571.589548406
6996,217482.730146596
6997,294492.34934365
6998,436339.062096676
6999,201114.906849725
7000,267366.497076646
7001,202366.293542858
7002,37740.4298901146
7003,452552.903232577
7004,516515.43146491
7005,640801.812554555
7006,179308.354057274
7007,100875.976357611
7008,228699.998712001
7009,160428.040732334
7010,227553.375126122
7011,435644.187081572
7012,341081.786999532
7013,187699.863377463
7014,441512.799965898
7015,74251.4028136666
7016,19549.0432126589
7017,140811.417050606
7018,161888.098618716
7019,360191.371947954
7020,216336.842785723
7021,326143.257496366
7022,621680.034577074
7023,167654.074108264
7024,623995.900700919
7025,362436.178130432
7026,21257.6082364586
7027,123060.735164097
7028,196175.884340862
7029,242071.565091662
7030,260912.678504048
7031,314525.091711474
7032,357782.353061548
7033,192078.15523811
7034,289996.087965976
7035,161029.037107467
7036,217709.37061288
7037,185073.055412653
7038,568011.205209349
7039,447888.748284028
7040,121146.258833351
7041,477278.432614676
7042,382695.275477014
7043,312035.949184081
7044,79136.852818719
7045,435700.955138385
7046,227548.38774753
7047,-21070.1680062298
7048,325837.414519053
7049,178338.390752044
7050,494464.93219493
7051,258995.582353541
7052,10753.1365009497
7053,111164.802456918
7054,623745.561833238
7055,401769.212975713
7056,202978.665179481
7057,276319.522380401
7058,223628.18047142
7059,258435.951182083
7060,310400.376901278
7061,590688.553269003
7062,323136.742303324
7063,611484.696375146
7064,405238.768063399
7065,91683.7138540276
7066,271480.813039005
7067,180493.490147337
7068,75455.527062357
7069,505484.715657199
7070,467511.480368983
7071,594013.9524221
7072,123177.411754409
7073,106459.718042476
7074,485449.886540981
7075,122430.832710562
7076,345278.755089442
7077,308605.979441648
7078,435495.055406892
7079,252064.488639361
7080,199886.718825094
7081,101045.601853192
7082,29800.1386113931
7083,103631.989731462
7084,89348.9592110108
7085,330459.244545803
7086,160366.254503375
7087,539695.775530664
7088,228775.387955003
7089,306285.25991081
7090,728055.75902518
7091,134547.61325103
7092,66991.785977217
7093,557956.113332828
7094,39976.5009064424
7095,385756.686659211
7096,115848.158752268
7097,211993.332064076
7098,242443.827492926
7099,227476.001062649
7100,134182.698764848
7101,107305.180944403
7102,603386.027530082
7103,603307.720497071
7104,136635.72996022
7105,143577.888311986
7106,655933.057939014
7107,338303.441077921
7108,301825.363206194
7109,119485.27201892
7110,395948.9893785
7111,138508.617379896
7112,244518.086835108
7113,388559.038336088
7114,290227.337792571
7115,254915.778832394
7116,415036.917746489
7117,473296.315947161
7118,7115.21773591661
7119,250619.813310803
7120,541185.077725421
7121,52855.1908842595
7122,524101.00098658
7123,126141.433343252
7124,196918.359912701
7125,141768.43913275
7126,229532.571055358
7127,554374.624148229
7128,127223.002895326
7129,315465.838363905
7130,171797.929767964
7131,569984.842715639
7132,284341.288241948
7133,130436.621812956
7134,165710.333431558
7135,438467.400812878
7136,197551.37456301
7137,317922.457172061
7138,462439.118973253
7139,216277.420671329
7140,94786.8549571251
7141,535210.570899128
7142,121163.391642446
7143,116031.800621953
7144,246341.009514135
7145,529337.588339342
7146,170678.797251367
7147,172326.392208866
7148,159259.439176294
7149,127214.507175595
7150,121966.599249067
